CONTROLN,merged_labels,neigh_labels,hist_labels
126844,2,0,0
126846,0,1,1
126849,0,1,1
126855,3,0,1
126856,3,0,1
126858,3,0,1
126859,3,0,1
126863,2,0,0
126869,2,0,0
126872,3,0,1
126873,2,0,0
126874,2,0,0
126877,3,0,1
126878,3,0,1
126879,3,0,1
126883,3,0,1
126890,1,1,0
126893,3,0,1
126895,1,1,0
126898,1,1,0
126907,3,0,1
126909,2,0,0
126912,3,0,1
126913,0,1,1
126915,2,0,0
126916,3,0,1
126917,3,0,1
126919,2,0,0
126920,2,0,0
126924,2,0,0
126925,0,1,1
126930,2,0,0
126935,3,0,1
126936,2,0,0
126937,3,0,1
126938,2,0,0
126939,2,0,0
126940,3,0,1
126941,3,0,1
126942,3,0,1
126943,2,0,0
126945,3,0,1
126948,2,0,0
126949,2,0,0
126951,3,0,1
126952,2,0,0
126958,2,0,0
126959,2,0,0
126960,3,0,1
126961,3,0,1
126965,2,0,0
126966,3,0,1
126975,3,0,1
126978,3,0,1
126979,2,0,0
126981,1,1,0
126982,3,0,1
126987,2,0,0
126990,3,0,1
126993,0,1,1
126998,0,1,1
127001,1,1,0
127010,0,1,1
127014,0,1,1
127020,0,1,1
127022,2,0,0
127023,1,1,0
127024,1,1,0
127027,3,0,1
127028,1,1,0
127030,1,1,0
127035,0,1,1
127036,1,1,0
127039,1,1,0
127041,1,1,0
127048,0,1,1
127049,1,1,0
127053,1,1,0
127054,3,0,1
127055,3,0,1
127061,3,0,1
127063,3,0,1
127064,2,0,0
127066,3,0,1
127071,0,1,1
127073,1,1,0
127079,0,1,1
127082,0,1,1
127084,0,1,1
127085,1,1,0
127088,0,1,1
127089,0,1,1
127090,3,0,1
127100,3,0,1
127101,0,1,1
127108,1,1,0
127113,1,1,0
127116,0,1,1
127120,0,1,1
127122,1,1,0
127125,1,1,0
127127,0,1,1
127128,0,1,1
127130,0,1,1
127136,1,1,0
127137,0,1,1
127139,0,1,1
127140,1,1,0
127145,0,1,1
127147,1,1,0
127148,0,1,1
127149,0,1,1
127150,0,1,1
127153,0,1,1
127154,0,1,1
127159,0,1,1
127162,0,1,1
127165,0,1,1
127168,1,1,0
127170,2,0,0
127171,3,0,1
127173,3,0,1
127174,0,1,1
127184,3,0,1
127188,2,0,0
127190,2,0,0
127191,3,0,1
127193,2,0,0
127195,3,0,1
127197,2,0,0
127198,3,0,1
127199,3,0,1
127200,3,0,1
127202,1,1,0
127213,3,0,1
127214,3,0,1
127215,0,1,1
127220,2,0,0
127224,3,0,1
127228,1,1,0
127229,3,0,1
127230,1,1,0
127232,3,0,1
127233,1,1,0
127239,1,1,0
127241,0,1,1
127242,2,0,0
127243,1,1,0
127244,1,1,0
127253,0,1,1
127254,0,1,1
127255,1,1,0
127256,0,1,1
127259,0,1,1
127266,1,1,0
127267,1,1,0
127271,1,1,0
127277,0,1,1
127281,1,1,0
127282,1,1,0
127283,1,1,0
127285,1,1,0
127287,0,1,1
127289,0,1,1
127290,3,0,1
127291,1,1,0
127303,0,1,1
127306,0,1,1
127309,1,1,0
127311,2,0,0
127316,1,1,0
127318,0,1,1
127319,1,1,0
127324,3,0,1
127326,0,1,1
127333,0,1,1
127336,0,1,1
127339,0,1,1
127340,1,1,0
127341,0,1,1
127343,3,0,1
127347,1,1,0
127348,1,1,0
127356,1,1,0
127358,2,0,0
127360,0,1,1
127361,0,1,1
127367,0,1,1
127370,1,1,0
127373,1,1,0
127377,0,1,1
127383,0,1,1
127384,1,1,0
127385,1,1,0
127391,0,1,1
127394,0,1,1
127399,1,1,0
127404,3,0,1
127405,0,1,1
127407,2,0,0
127408,0,1,1
127409,0,1,1
127413,0,1,1
127418,0,1,1
127427,0,1,1
127435,1,1,0
127438,1,1,0
127439,0,1,1
127443,0,1,1
127444,3,0,1
127448,1,1,0
127449,0,1,1
127452,0,1,1
127454,1,1,0
127458,1,1,0
127461,0,1,1
127465,0,1,1
127470,1,1,0
127488,0,1,1
127489,3,0,1
127494,0,1,1
127497,0,1,1
127498,0,1,1
127499,0,1,1
127504,0,1,1
127507,0,1,1
127509,0,1,1
127511,1,1,0
127512,1,1,0
127513,1,1,0
127524,2,0,0
127525,3,0,1
127527,2,0,0
127530,2,0,0
127531,0,1,1
127533,3,0,1
127537,3,0,1
127542,2,0,0
127543,3,0,1
127544,3,0,1
127545,2,0,0
127546,2,0,0
127547,2,0,0
127552,3,0,1
127553,2,0,0
127556,2,0,0
127557,2,0,0
127566,2,0,0
127567,2,0,0
127569,3,0,1
127570,1,1,0
127572,3,0,1
127574,2,0,0
127579,3,0,1
127581,2,0,0
127584,2,0,0
127589,2,0,0
127590,2,0,0
127591,3,0,1
127596,3,0,1
127598,3,0,1
127604,3,0,1
127606,1,1,0
127608,2,0,0
127611,2,0,0
127614,2,0,0
127620,2,0,0
127621,1,1,0
127628,2,0,0
127630,3,0,1
127632,2,0,0
127636,3,0,1
127637,2,0,0
127640,3,0,1
127643,3,0,1
127644,2,0,0
127646,3,0,1
127647,3,0,1
127653,1,1,0
127658,2,0,0
127662,3,0,1
127674,2,0,0
127677,1,1,0
127679,3,0,1
127681,2,0,0
127687,2,0,0
127691,2,0,0
127693,3,0,1
127696,2,0,0
127698,3,0,1
127701,3,0,1
127705,3,0,1
127709,3,0,1
127710,3,0,1
127718,3,0,1
127724,3,0,1
127739,3,0,1
127744,3,0,1
127748,2,0,0
127749,2,0,0
127752,3,0,1
127755,2,0,0
127757,2,0,0
127759,2,0,0
127762,3,0,1
127765,2,0,0
127767,3,0,1
127768,2,0,0
127770,3,0,1
127778,2,0,0
127783,3,0,1
127786,2,0,0
127789,2,0,0
127790,2,0,0
127795,3,0,1
127796,3,0,1
127797,2,0,0
127799,3,0,1
127806,3,0,1
127808,2,0,0
127813,2,0,0
127816,2,0,0
127822,1,1,0
127824,0,1,1
127825,0,1,1
127826,0,1,1
127832,1,1,0
127833,2,0,0
127840,0,1,1
127841,0,1,1
127843,1,1,0
127846,0,1,1
127851,1,1,0
127855,1,1,0
127856,0,1,1
127861,0,1,1
127865,0,1,1
127866,1,1,0
127868,2,0,0
127872,1,1,0
127873,3,0,1
127884,0,1,1
127890,1,1,0
127892,0,1,1
127893,2,0,0
127895,0,1,1
127897,3,0,1
127900,1,1,0
127903,0,1,1
127905,0,1,1
127911,0,1,1
127914,0,1,1
127920,0,1,1
127921,0,1,1
127932,1,1,0
127933,1,1,0
127934,1,1,0
127939,1,1,0
127941,0,1,1
127942,2,0,0
127945,2,0,0
127946,0,1,1
127948,3,0,1
127949,0,1,1
127951,1,1,0
127957,3,0,1
127965,3,0,1
127967,2,0,0
127970,2,0,0
127971,2,0,0
127973,2,0,0
127974,3,0,1
127975,2,0,0
127976,2,0,0
127977,2,0,0
127978,1,1,0
127979,2,0,0
127980,3,0,1
127983,2,0,0
127985,3,0,1
127986,2,0,0
127988,3,0,1
127991,3,0,1
127996,2,0,0
127998,3,0,1
128005,2,0,0
128008,2,0,0
128013,2,0,0
128016,2,0,0
128023,2,0,0
128027,0,1,1
128028,3,0,1
128030,3,0,1
128033,2,0,0
128035,2,0,0
128038,2,0,0
128040,2,0,0
128044,2,0,0
128049,2,0,0
128055,3,0,1
128058,3,0,1
128059,2,0,0
128062,2,0,0
128065,3,0,1
128066,3,0,1
128068,3,0,1
128071,2,0,0
128073,2,0,0
128076,2,0,0
128078,2,0,0
128081,3,0,1
128082,2,0,0
128084,2,0,0
128087,2,0,0
128091,2,0,0
128092,2,0,0
128094,3,0,1
128097,0,1,1
128100,0,1,1
128101,0,1,1
128104,1,1,0
128107,0,1,1
128108,1,1,0
128110,0,1,1
128119,0,1,1
128120,2,0,0
128121,1,1,0
128122,1,1,0
128127,2,0,0
128133,1,1,0
128134,1,1,0
128136,0,1,1
128147,1,1,0
128148,0,1,1
128155,0,1,1
128161,1,1,0
128162,1,1,0
128163,1,1,0
128164,1,1,0
128165,0,1,1
128167,1,1,0
128171,0,1,1
128173,0,1,1
128174,1,1,0
128175,0,1,1
128176,1,1,0
128181,0,1,1
128185,1,1,0
128186,1,1,0
128187,0,1,1
128189,1,1,0
128190,0,1,1
128191,0,1,1
128192,1,1,0
128195,1,1,0
128197,0,1,1
128202,0,1,1
128207,1,1,0
128208,1,1,0
128211,0,1,1
128216,1,1,0
128218,1,1,0
128222,3,0,1
128231,1,1,0
128234,1,1,0
128235,1,1,0
128242,0,1,1
128243,0,1,1
128244,0,1,1
128247,3,0,1
128251,2,0,0
128252,3,0,1
128255,1,1,0
128256,3,0,1
128258,3,0,1
128261,2,0,0
128266,3,0,1
128281,3,0,1
128282,2,0,0
128283,2,0,0
128284,2,0,0
128286,2,0,0
128291,2,0,0
128292,2,0,0
128293,3,0,1
128296,2,0,0
128297,2,0,0
128300,3,0,1
128306,3,0,1
128308,2,0,0
128312,3,0,1
128317,2,0,0
128318,2,0,0
128324,2,0,0
128325,3,0,1
128326,2,0,0
128327,2,0,0
128331,0,1,1
128333,0,1,1
128335,1,1,0
128338,0,1,1
128339,0,1,1
128340,1,1,0
128349,0,1,1
128350,3,0,1
128352,1,1,0
128353,0,1,1
128354,1,1,0
128355,1,1,0
128357,1,1,0
128360,1,1,0
128361,3,0,1
128366,1,1,0
128368,0,1,1
128369,0,1,1
128382,0,1,1
128390,0,1,1
128391,0,1,1
128394,0,1,1
128395,1,1,0
128397,0,1,1
128399,1,1,0
128400,1,1,0
128407,1,1,0
128408,2,0,0
128409,3,0,1
128414,0,1,1
128415,1,1,0
128418,2,0,0
128419,0,1,1
128420,1,1,0
128421,0,1,1
128422,1,1,0
128424,1,1,0
128425,1,1,0
128426,2,0,0
128427,3,0,1
128429,1,1,0
128430,1,1,0
128431,0,1,1
128433,1,1,0
128436,0,1,1
128437,0,1,1
128438,0,1,1
128443,0,1,1
128445,2,0,0
128446,0,1,1
128451,1,1,0
128453,1,1,0
128459,0,1,1
128460,0,1,1
128463,1,1,0
128466,3,0,1
128471,2,0,0
128478,1,1,0
128480,1,1,0
128482,1,1,0
128484,0,1,1
128487,0,1,1
128488,0,1,1
128489,3,0,1
128490,0,1,1
128493,3,0,1
128496,2,0,0
128499,2,0,0
128501,0,1,1
128508,2,0,0
128509,3,0,1
128520,2,0,0
128521,3,0,1
128522,1,1,0
128525,3,0,1
128530,2,0,0
128531,3,0,1
128534,3,0,1
128535,2,0,0
128542,3,0,1
128545,2,0,0
128546,2,0,0
128552,3,0,1
128553,2,0,0
128555,3,0,1
128556,2,0,0
128559,2,0,0
128560,3,0,1
128563,3,0,1
128564,2,0,0
128566,3,0,1
128569,3,0,1
128573,0,1,1
128576,1,1,0
128577,1,1,0
128578,1,1,0
128580,1,1,0
128583,1,1,0
128593,0,1,1
128597,0,1,1
128599,1,1,0
128600,1,1,0
128601,1,1,0
128602,1,1,0
128607,0,1,1
128612,1,1,0
128613,0,1,1
128617,0,1,1
128618,0,1,1
128622,2,0,0
128623,1,1,0
128625,1,1,0
128627,1,1,0
128628,1,1,0
128629,1,1,0
128631,1,1,0
128639,0,1,1
128643,1,1,0
128646,1,1,0
128649,0,1,1
128653,3,0,1
128654,3,0,1
128657,3,0,1
128664,3,0,1
128665,3,0,1
128667,3,0,1
128669,0,1,1
128673,3,0,1
128674,2,0,0
128678,2,0,0
128683,1,1,0
128685,3,0,1
128688,2,0,0
128695,3,0,1
128700,0,1,1
128705,0,1,1
128706,1,1,0
128707,0,1,1
128709,1,1,0
128713,0,1,1
128714,0,1,1
128718,0,1,1
128720,1,1,0
128721,0,1,1
128722,0,1,1
128724,0,1,1
128725,1,1,0
128726,0,1,1
128727,0,1,1
128735,0,1,1
128737,0,1,1
128742,1,1,0
128743,0,1,1
128744,0,1,1
128749,0,1,1
128750,1,1,0
128753,1,1,0
128754,0,1,1
128756,0,1,1
128759,0,1,1
128761,1,1,0
128765,0,1,1
128766,1,1,0
128767,1,1,0
128769,0,1,1
128774,1,1,0
128776,1,1,0
128777,1,1,0
128786,1,1,0
128787,0,1,1
128795,1,1,0
128798,1,1,0
128799,0,1,1
128800,2,0,0
128802,0,1,1
128806,0,1,1
128807,1,1,0
128808,1,1,0
128814,0,1,1
128817,0,1,1
128818,0,1,1
128820,2,0,0
128822,1,1,0
128823,1,1,0
128825,3,0,1
128829,1,1,0
128836,0,1,1
128840,0,1,1
128842,1,1,0
128843,1,1,0
128846,1,1,0
128848,0,1,1
128850,0,1,1
128866,0,1,1
128867,0,1,1
128868,1,1,0
128869,1,1,0
128870,1,1,0
128873,1,1,0
128874,1,1,0
128875,0,1,1
128876,1,1,0
128877,0,1,1
128880,1,1,0
128882,0,1,1
128884,0,1,1
128888,0,1,1
128889,1,1,0
128891,0,1,1
128895,0,1,1
128897,1,1,0
128899,0,1,1
128908,2,0,0
128912,0,1,1
128913,1,1,0
128914,0,1,1
128915,0,1,1
128918,0,1,1
128919,1,1,0
128920,1,1,0
128923,1,1,0
128925,1,1,0
128928,1,1,0
128931,1,1,0
128934,0,1,1
128935,0,1,1
128938,0,1,1
128942,0,1,1
128943,2,0,0
128944,0,1,1
128946,1,1,0
128950,3,0,1
128953,2,0,0
128959,0,1,1
128960,1,1,0
128963,0,1,1
128964,1,1,0
128965,0,1,1
128966,1,1,0
128970,1,1,0
128972,0,1,1
128974,1,1,0
128975,2,0,0
128976,1,1,0
128984,0,1,1
128985,1,1,0
128986,1,1,0
128987,1,1,0
128988,0,1,1
128991,0,1,1
128997,1,1,0
129000,0,1,1
129003,1,1,0
129007,1,1,0
129009,1,1,0
129010,0,1,1
129012,0,1,1
129013,1,1,0
129014,0,1,1
129021,1,1,0
129028,1,1,0
129031,1,1,0
129037,3,0,1
129038,2,0,0
129041,3,0,1
129044,1,1,0
129049,0,1,1
129051,2,0,0
129052,0,1,1
129053,1,1,0
129055,1,1,0
129062,1,1,0
129064,0,1,1
129065,1,1,0
129067,1,1,0
129068,0,1,1
129069,0,1,1
129070,0,1,1
129071,0,1,1
129074,0,1,1
129075,0,1,1
129078,1,1,0
129080,1,1,0
129081,1,1,0
129082,0,1,1
129089,0,1,1
129090,0,1,1
129092,1,1,0
129094,0,1,1
129105,0,1,1
129107,1,1,0
129108,1,1,0
129109,0,1,1
129110,0,1,1
129111,1,1,0
129116,3,0,1
129119,0,1,1
129124,1,1,0
129127,1,1,0
129130,2,0,0
129140,0,1,1
129144,1,1,0
129145,1,1,0
129146,1,1,0
129151,0,1,1
129152,1,1,0
129155,1,1,0
129157,0,1,1
129158,0,1,1
129169,0,1,1
129170,0,1,1
129171,1,1,0
129174,1,1,0
129176,1,1,0
129177,0,1,1
129181,3,0,1
129182,1,1,0
129184,2,0,0
129185,1,1,0
129187,0,1,1
129189,1,1,0
129192,0,1,1
129193,1,1,0
129196,1,1,0
129197,1,1,0
129198,1,1,0
129200,0,1,1
129208,0,1,1
129210,0,1,1
129213,0,1,1
129215,0,1,1
129225,0,1,1
129234,0,1,1
129239,1,1,0
129240,0,1,1
129241,1,1,0
129242,0,1,1
129244,0,1,1
129250,0,1,1
129257,1,1,0
129259,2,0,0
129260,1,1,0
129261,1,1,0
129262,0,1,1
129263,0,1,1
129267,1,1,0
129268,2,0,0
129271,1,1,0
129276,1,1,0
129277,0,1,1
129281,0,1,1
129282,1,1,0
129284,0,1,1
129289,3,0,1
129291,0,1,1
129295,1,1,0
129301,0,1,1
129306,0,1,1
129317,0,1,1
129320,0,1,1
129324,0,1,1
129325,1,1,0
129327,0,1,1
129329,1,1,0
129330,1,1,0
129332,0,1,1
129334,1,1,0
129336,1,1,0
129338,1,1,0
129347,2,0,0
129351,1,1,0
129354,1,1,0
129356,1,1,0
129357,0,1,1
129360,1,1,0
129365,0,1,1
129367,0,1,1
129370,1,1,0
129374,0,1,1
129375,1,1,0
129379,2,0,0
129380,1,1,0
129382,2,0,0
129384,0,1,1
129388,1,1,0
129393,0,1,1
129396,1,1,0
129399,1,1,0
129402,1,1,0
129405,0,1,1
129416,0,1,1
129424,1,1,0
129437,2,0,0
129441,3,0,1
129445,3,0,1
129447,2,0,0
129448,3,0,1
129453,2,0,0
129455,2,0,0
129459,3,0,1
129460,2,0,0
129464,3,0,1
129465,2,0,0
129472,0,1,1
129473,0,1,1
129475,1,1,0
129478,0,1,1
129482,1,1,0
129484,0,1,1
129485,0,1,1
129491,1,1,0
129492,0,1,1
129493,0,1,1
129501,1,1,0
129502,0,1,1
129504,1,1,0
129510,1,1,0
129513,2,0,0
129514,1,1,0
129518,1,1,0
129523,1,1,0
129526,0,1,1
129527,0,1,1
129541,2,0,0
129545,3,0,1
129546,3,0,1
129547,3,0,1
129550,2,0,0
129556,3,0,1
129558,3,0,1
129559,3,0,1
129566,0,1,1
129569,0,1,1
129571,0,1,1
129574,1,1,0
129576,1,1,0
129577,1,1,0
129578,0,1,1
129579,3,0,1
129580,0,1,1
129583,1,1,0
129587,0,1,1
129589,0,1,1
129591,1,1,0
129592,1,1,0
129595,0,1,1
129596,0,1,1
129597,0,1,1
129598,0,1,1
129599,1,1,0
129601,0,1,1
129602,0,1,1
129604,1,1,0
129605,0,1,1
129606,0,1,1
129608,1,1,0
129611,0,1,1
129615,0,1,1
129620,2,0,0
129621,3,0,1
129622,1,1,0
129625,1,1,0
129626,0,1,1
129627,1,1,0
129631,1,1,0
129633,1,1,0
129636,0,1,1
129637,1,1,0
129638,0,1,1
129640,0,1,1
129642,0,1,1
129645,3,0,1
129646,1,1,0
129655,0,1,1
129656,1,1,0
129657,1,1,0
129659,0,1,1
129660,1,1,0
129662,0,1,1
129663,0,1,1
129668,1,1,0
129671,3,0,1
129673,1,1,0
129676,2,0,0
129677,1,1,0
129678,0,1,1
129687,1,1,0
129692,0,1,1
129693,1,1,0
129695,3,0,1
129697,1,1,0
129698,1,1,0
129699,0,1,1
129700,0,1,1
129701,1,1,0
129703,0,1,1
129709,1,1,0
129710,1,1,0
129712,1,1,0
129714,1,1,0
129726,2,0,0
129731,1,1,0
129733,0,1,1
129734,1,1,0
129735,0,1,1
129741,1,1,0
129745,0,1,1
129748,1,1,0
129749,1,1,0
129750,0,1,1
129751,0,1,1
129752,0,1,1
129756,1,1,0
129758,1,1,0
129759,1,1,0
129761,1,1,0
129762,1,1,0
129765,3,0,1
129766,0,1,1
129768,1,1,0
129769,1,1,0
129770,0,1,1
129771,1,1,0
129773,0,1,1
129776,1,1,0
129778,0,1,1
129779,1,1,0
129781,0,1,1
129784,1,1,0
129785,0,1,1
129786,0,1,1
129792,0,1,1
129796,1,1,0
129797,3,0,1
129803,2,0,0
129804,2,0,0
129805,2,0,0
129811,1,1,0
129814,0,1,1
129815,1,1,0
129818,0,1,1
129822,0,1,1
129823,0,1,1
129826,1,1,0
129829,0,1,1
129837,0,1,1
129839,0,1,1
129842,1,1,0
129843,0,1,1
129846,0,1,1
129848,3,0,1
129851,3,0,1
129852,3,0,1
129856,3,0,1
129868,2,0,0
129874,3,0,1
129877,3,0,1
129881,3,0,1
129883,3,0,1
129886,3,0,1
129890,3,0,1
129893,2,0,0
129894,3,0,1
129896,2,0,0
129897,3,0,1
129899,0,1,1
129901,2,0,0
129902,3,0,1
129903,2,0,0
129904,0,1,1
129906,1,1,0
129907,2,0,0
129909,0,1,1
129913,0,1,1
129916,1,1,0
129925,0,1,1
129926,1,1,0
129927,1,1,0
129929,0,1,1
129930,1,1,0
129933,1,1,0
129934,0,1,1
129937,0,1,1
129939,1,1,0
129941,1,1,0
129945,1,1,0
129951,1,1,0
129956,0,1,1
129960,0,1,1
129966,0,1,1
129968,1,1,0
129970,0,1,1
129974,1,1,0
129975,0,1,1
129977,0,1,1
129980,2,0,0
129990,1,1,0
129996,1,1,0
130000,1,1,0
130007,0,1,1
130013,0,1,1
130016,1,1,0
130019,1,1,0
130020,1,1,0
130021,1,1,0
130022,1,1,0
130023,0,1,1
130024,0,1,1
130026,1,1,0
130027,0,1,1
130029,0,1,1
130031,0,1,1
130032,1,1,0
130033,0,1,1
130035,3,0,1
130036,1,1,0
130041,0,1,1
130042,0,1,1
130044,0,1,1
130050,1,1,0
130056,1,1,0
130058,0,1,1
130059,1,1,0
130060,1,1,0
130062,1,1,0
130064,1,1,0
130067,1,1,0
130069,1,1,0
130072,1,1,0
130076,0,1,1
130084,1,1,0
130086,1,1,0
130087,1,1,0
130089,1,1,0
130090,1,1,0
130092,0,1,1
130096,1,1,0
130099,0,1,1
130100,0,1,1
130101,1,1,0
130103,1,1,0
130114,0,1,1
130115,0,1,1
130116,1,1,0
130119,0,1,1
130121,1,1,0
130122,0,1,1
130124,1,1,0
130125,2,0,0
130126,1,1,0
130130,1,1,0
130131,0,1,1
130133,1,1,0
130134,0,1,1
130138,0,1,1
130143,0,1,1
130150,3,0,1
130155,0,1,1
130161,0,1,1
130162,0,1,1
130163,0,1,1
130166,0,1,1
130167,0,1,1
130168,0,1,1
130172,0,1,1
130174,0,1,1
130182,1,1,0
130184,0,1,1
130185,1,1,0
130188,0,1,1
130191,1,1,0
130192,0,1,1
130193,0,1,1
130197,0,1,1
130198,0,1,1
130201,0,1,1
130204,1,1,0
130205,0,1,1
130206,2,0,0
130209,1,1,0
130210,1,1,0
130211,0,1,1
130213,0,1,1
130217,1,1,0
130218,1,1,0
130221,1,1,0
130222,0,1,1
130226,1,1,0
130231,1,1,0
130232,1,1,0
130233,1,1,0
130236,0,1,1
130242,0,1,1
130244,0,1,1
130249,1,1,0
130254,1,1,0
130255,1,1,0
130257,1,1,0
130260,1,1,0
130262,1,1,0
130263,1,1,0
130265,0,1,1
130266,0,1,1
130267,1,1,0
130272,1,1,0
130276,1,1,0
130277,1,1,0
130278,1,1,0
130280,1,1,0
130283,0,1,1
130284,0,1,1
130286,1,1,0
130298,0,1,1
130302,0,1,1
130303,3,0,1
130304,0,1,1
130306,0,1,1
130308,1,1,0
130309,1,1,0
130311,0,1,1
130316,0,1,1
130319,0,1,1
130320,3,0,1
130327,0,1,1
130331,0,1,1
130332,0,1,1
130333,1,1,0
130334,1,1,0
130335,0,1,1
130336,1,1,0
130342,0,1,1
130344,1,1,0
130348,0,1,1
130357,0,1,1
130358,0,1,1
130359,0,1,1
130360,1,1,0
130361,0,1,1
130365,1,1,0
130366,1,1,0
130369,0,1,1
130375,0,1,1
130377,1,1,0
130378,1,1,0
130379,1,1,0
130385,1,1,0
130397,2,0,0
130398,2,0,0
130400,0,1,1
130401,1,1,0
130403,1,1,0
130407,0,1,1
130408,0,1,1
130409,1,1,0
130413,0,1,1
130415,0,1,1
130416,0,1,1
130421,1,1,0
130423,1,1,0
130427,1,1,0
130431,1,1,0
130434,1,1,0
130436,0,1,1
130440,1,1,0
130445,1,1,0
130446,0,1,1
130447,0,1,1
130449,0,1,1
130455,2,0,0
130460,1,1,0
130462,0,1,1
130469,2,0,0
130470,0,1,1
130472,1,1,0
130474,0,1,1
130477,1,1,0
130478,1,1,0
130482,1,1,0
130483,0,1,1
130485,1,1,0
130489,0,1,1
130493,0,1,1
130495,0,1,1
130498,1,1,0
130506,0,1,1
130507,0,1,1
130511,1,1,0
130513,0,1,1
130517,0,1,1
130521,1,1,0
130527,1,1,0
130533,0,1,1
130535,0,1,1
130537,1,1,0
130542,1,1,0
130543,0,1,1
130545,3,0,1
130547,0,1,1
130549,1,1,0
130550,1,1,0
130552,0,1,1
130553,3,0,1
130554,1,1,0
130557,0,1,1
130559,1,1,0
130560,2,0,0
130561,1,1,0
130563,0,1,1
130564,0,1,1
130569,1,1,0
130571,2,0,0
130579,2,0,0
130583,0,1,1
130586,0,1,1
130591,0,1,1
130592,0,1,1
130594,1,1,0
130595,0,1,1
130601,0,1,1
130602,0,1,1
130604,0,1,1
130609,0,1,1
130610,1,1,0
130614,1,1,0
130616,1,1,0
130617,0,1,1
130621,1,1,0
130622,0,1,1
130628,1,1,0
130629,1,1,0
130632,0,1,1
130634,1,1,0
130635,0,1,1
130639,0,1,1
130640,1,1,0
130643,0,1,1
130653,0,1,1
130654,3,0,1
130658,0,1,1
130667,0,1,1
130669,1,1,0
130671,0,1,1
130677,0,1,1
130681,0,1,1
130684,1,1,0
130686,0,1,1
130694,3,0,1
130695,0,1,1
130700,1,1,0
130701,0,1,1
130702,1,1,0
130710,1,1,0
130711,0,1,1
130713,1,1,0
130715,1,1,0
130716,1,1,0
130717,0,1,1
130718,1,1,0
130719,0,1,1
130724,1,1,0
130725,0,1,1
130727,0,1,1
130728,0,1,1
130734,0,1,1
130740,2,0,0
130741,0,1,1
130744,1,1,0
130745,1,1,0
130746,1,1,0
130748,1,1,0
130756,3,0,1
130760,0,1,1
130761,0,1,1
130762,3,0,1
130763,0,1,1
130764,1,1,0
130765,3,0,1
130771,2,0,0
130773,0,1,1
130774,0,1,1
130775,1,1,0
130779,0,1,1
130780,1,1,0
130789,0,1,1
130792,2,0,0
130798,2,0,0
130800,3,0,1
130802,2,0,0
130803,3,0,1
130806,3,0,1
130811,0,1,1
130816,2,0,0
130820,3,0,1
130821,2,0,0
130830,3,0,1
130832,1,1,0
130833,3,0,1
130837,3,0,1
130840,3,0,1
130841,3,0,1
130843,2,0,0
130846,3,0,1
130847,3,0,1
130850,2,0,0
130855,3,0,1
130856,3,0,1
130857,2,0,0
130860,2,0,0
130869,2,0,0
130870,2,0,0
130877,0,1,1
130878,0,1,1
130884,2,0,0
130888,2,0,0
130889,2,0,0
130897,3,0,1
130899,3,0,1
130900,2,0,0
130901,2,0,0
130902,3,0,1
130905,3,0,1
130914,2,0,0
130915,2,0,0
130920,0,1,1
130921,0,1,1
130922,2,0,0
130923,0,1,1
130924,1,1,0
130925,1,1,0
130926,2,0,0
130928,2,0,0
130934,3,0,1
130935,1,1,0
130936,1,1,0
130939,0,1,1
130941,1,1,0
130944,1,1,0
130949,2,0,0
130951,0,1,1
130955,1,1,0
130956,0,1,1
130960,3,0,1
130962,0,1,1
130969,1,1,0
130970,0,1,1
130976,1,1,0
130977,1,1,0
130978,0,1,1
130981,2,0,0
130982,2,0,0
130986,3,0,1
130992,2,0,0
130995,2,0,0
130998,0,1,1
131000,1,1,0
131002,3,0,1
131003,3,0,1
131004,2,0,0
131007,3,0,1
131012,2,0,0
131016,0,1,1
131019,0,1,1
131026,0,1,1
131029,1,1,0
131032,0,1,1
131038,2,0,0
131039,1,1,0
131044,3,0,1
131051,0,1,1
131052,0,1,1
131059,3,0,1
131060,0,1,1
131062,0,1,1
131064,2,0,0
131068,0,1,1
131072,0,1,1
131076,0,1,1
131082,1,1,0
131083,1,1,0
131084,3,0,1
131086,2,0,0
131087,0,1,1
131089,0,1,1
131096,0,1,1
131097,2,0,0
131099,3,0,1
131101,2,0,0
131102,2,0,0
131105,3,0,1
131106,1,1,0
131107,0,1,1
131110,3,0,1
131111,2,0,0
131117,2,0,0
131122,2,0,0
131126,2,0,0
131127,2,0,0
131131,2,0,0
131134,3,0,1
131137,2,0,0
131140,3,0,1
131143,3,0,1
131145,1,1,0
131158,2,0,0
131166,2,0,0
131170,2,0,0
131172,2,0,0
131181,2,0,0
131189,2,0,0
131190,3,0,1
131193,1,1,0
131194,2,0,0
131195,2,0,0
131196,2,0,0
131206,3,0,1
131208,2,0,0
131214,3,0,1
131217,3,0,1
131219,2,0,0
131220,2,0,0
131221,3,0,1
131222,3,0,1
131226,2,0,0
131232,3,0,1
131236,1,1,0
131237,1,1,0
131238,1,1,0
131243,0,1,1
131244,0,1,1
131247,1,1,0
131248,1,1,0
131249,0,1,1
131251,1,1,0
131252,1,1,0
131253,1,1,0
131254,1,1,0
131256,0,1,1
131257,1,1,0
131261,1,1,0
131263,1,1,0
131266,1,1,0
131267,0,1,1
131268,1,1,0
131269,1,1,0
131270,1,1,0
131272,1,1,0
131273,0,1,1
131277,0,1,1
131278,0,1,1
131279,1,1,0
131285,0,1,1
131288,3,0,1
131291,3,0,1
131293,2,0,0
131296,2,0,0
